ElectionDate,ElectionName,ContestNumber,ContestName,PrecinctNumber,WardNumber,Candidate,Party,Votes
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,107,7,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,107,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,107,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,108,7,,CITYWIDE,1090
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,108,7,,DEM,1061
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,108,7,,REP,27
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,108,7,,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,108,7,,STG,2
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,108,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,108,7,,CITYWIDE,442
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,108,7,,DEM,432
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,108,7,,REP,8
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,108,7,,LIB,1
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,108,7,,STG,1
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,108,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,108,7,Write-in,DEM,1
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,108,7,ELIZABETH WARREN,DEM,13
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,108,7,BERNIE SANDERS,DEM,27
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,108,7,TULSI GABBARD,DEM,2
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,108,7,JOSEPH R. BIDEN,DEM,385
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,108,7,DONALD J. TRUMP,REP,4
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,108,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,108,7,ELEANOR HOLMES NORTON,DEM,405
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,108,7,Write-in,DEM,11
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,108,7,Write-in,REP,5
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,108,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,108,7,FORD FISCHER,LIB,1
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,108,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,108,7,NATALE LINO STRACUZZI,STG,0
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,108,7,Write-in,DEM,8
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,108,7,ROBERT WHITE,DEM,394
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,108,7,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,108,7,MARYA PICKERING,REP,7
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,108,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,108,7,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,108,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,108,7,ANN C. WILCOX,STG,0
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,108,7,Write-in,DEM,0
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,108,7,JAMES LEROY JENNINGS,DEM,0
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,108,7,VINCENT C. GRAY,DEM,243
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,108,7,VEDA RASHEED,DEM,82
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,108,7,REBECCA J. MORRIS,DEM,5
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,108,7,ANTHONY LORENZO GREEN,DEM,32
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,108,7,KELVIN BROWN,DEM,65
6/2/2020 12:00:00 AM,Primary Election,31,REP MEMBER OF THE COUNCIL WARD SEVEN,108,7,Write-in,REP,4
6/2/2020 12:00:00 AM,Primary Election,35,STG MEMBER OF THE COUNCIL WARD SEVEN,108,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,39,LIB MEMBER OF THE COUNCIL WARD SEVEN,108,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,108,7,Write-in,DEM,9
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,108,7,PAUL STRAUSS,DEM,372
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,108,7,Write-in,REP,3
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,108,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,108,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,108,7,ELEANOR ORY (ECHO),STG,1
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,108,7,Write-in,DEM,15
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,108,7,"OYE ""TAXFREEDC"" OWOLEWA",DEM,333
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,108,7,Write-in,REP,2
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,108,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,108,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,108,7,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,0
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,108,7,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,108,7,ASHLEY CARTER MACLEAY,REP,6
6/2/2020 12:00:00 AM,Primary Election,53,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD SEVEN,108,7,MILTON HARDY,REP,6
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,108,7,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,108,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,108,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,109,7,,CITYWIDE,1003
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,109,7,,DEM,964
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,109,7,,REP,33
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,109,7,,LIB,3
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,109,7,,STG,3
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,109,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,109,7,,CITYWIDE,419
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,109,7,,DEM,413
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,109,7,,REP,4
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,109,7,,LIB,1
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,109,7,,STG,1
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,109,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,109,7,Write-in,DEM,2
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,109,7,JOSEPH R. BIDEN,DEM,361
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,109,7,TULSI GABBARD,DEM,2
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,109,7,BERNIE SANDERS,DEM,31
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,109,7,ELIZABETH WARREN,DEM,13
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,109,7,DONALD J. TRUMP,REP,1
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,109,7,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,109,7,ELEANOR HOLMES NORTON,DEM,393
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,109,7,Write-in,DEM,8
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,109,7,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,109,7,FORD FISCHER,LIB,1
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,109,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,109,7,NATALE LINO STRACUZZI,STG,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,109,7,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,109,7,ROBERT WHITE,DEM,380
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,109,7,Write-in,DEM,6
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,109,7,MARYA PICKERING,REP,4
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,109,7,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,109,7,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,109,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,109,7,ANN C. WILCOX,STG,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,109,7,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,109,7,KELVIN BROWN,DEM,101
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,109,7,ANTHONY LORENZO GREEN,DEM,23
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,109,7,REBECCA J. MORRIS,DEM,4
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,109,7,VEDA RASHEED,DEM,83
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,109,7,VINCENT C. GRAY,DEM,194
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,109,7,JAMES LEROY JENNINGS,DEM,1
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,109,7,Write-in,DEM,2
6/2/2020 12:00:00 AM,Primary Election,31,REP MEMBER OF THE COUNCIL WARD SEVEN,109,7,Write-in,REP,2
6/2/2020 12:00:00 AM,Primary Election,35,STG MEMBER OF THE COUNCIL WARD SEVEN,109,7,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,39,LIB MEMBER OF THE COUNCIL WARD SEVEN,109,7,Write-in,LIB,1
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,109,7,PAUL STRAUSS,DEM,356
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,109,7,Write-in,DEM,8
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,109,7,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,109,7,Write-in,LIB,1
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,109,7,ELEANOR ORY (ECHO),STG,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,109,7,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,109,7,"OYE ""TAXFREEDC"" OWOLEWA",DEM,305
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,109,7,Write-in,DEM,9
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,109,7,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,109,7,Write-in,LIB,1
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,109,7,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,109,7,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,109,7,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,109,7,ASHLEY CARTER MACLEAY,REP,3
6/2/2020 12:00:00 AM,Primary Election,53,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD SEVEN,109,7,MILTON HARDY,REP,4
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,109,7,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,109,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,109,7,Write-in,LIB,2
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,110,7,,CITYWIDE,3951
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,110,7,,DEM,3821
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,110,7,,REP,100
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,110,7,,LIB,7
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,110,7,,STG,23
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,110,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,110,7,,CITYWIDE,1225
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,110,7,,DEM,1210
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,110,7,,REP,10
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,110,7,,LIB,1
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,110,7,,STG,4
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,110,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,110,7,Write-in,DEM,8
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,110,7,ELIZABETH WARREN,DEM,37
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,110,7,BERNIE SANDERS,DEM,82
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,110,7,TULSI GABBARD,DEM,3
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,110,7,JOSEPH R. BIDEN,DEM,1066
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,110,7,DONALD J. TRUMP,REP,4
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,110,7,Write-in,STG,3
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,110,7,ELEANOR HOLMES NORTON,DEM,1163
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,110,7,Write-in,DEM,16
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,110,7,Write-in,REP,4
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,110,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,110,7,FORD FISCHER,LIB,1
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,110,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,110,7,NATALE LINO STRACUZZI,STG,4
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,110,7,Write-in,DEM,38
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,110,7,ROBERT WHITE,DEM,1077
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,110,7,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,110,7,MARYA PICKERING,REP,8
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,110,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,110,7,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,110,7,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,110,7,ANN C. WILCOX,STG,3
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,110,7,Write-in,DEM,0
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,110,7,JAMES LEROY JENNINGS,DEM,2
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,110,7,VINCENT C. GRAY,DEM,572
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,110,7,VEDA RASHEED,DEM,220
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,110,7,REBECCA J. MORRIS,DEM,10
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,110,7,ANTHONY LORENZO GREEN,DEM,75
6/2/2020 12:00:00 AM,Primary Election,27,DEM MEMBER OF THE COUNCIL WARD SEVEN,110,7,KELVIN BROWN,DEM,316
6/2/2020 12:00:00 AM,Primary Election,31,REP MEMBER OF THE COUNCIL WARD SEVEN,110,7,Write-in,REP,4
6/2/2020 12:00:00 AM,Primary Election,35,STG MEMBER OF THE COUNCIL WARD SEVEN,110,7,Write-in,STG,4
6/2/2020 12:00:00 AM,Primary Election,39,LIB MEMBER OF THE COUNCIL WARD SEVEN,110,7,Write-in,LIB,1
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,110,7,Write-in,DEM,32
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,110,7,PAUL STRAUSS,DEM,1027
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,110,7,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,110,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,110,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,110,7,ELEANOR ORY (ECHO),STG,4
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,110,7,Write-in,DEM,26
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,110,7,"OYE ""TAXFREEDC"" OWOLEWA",DEM,921
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,110,7,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,110,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,110,7,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,110,7,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,4
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,110,7,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,110,7,ASHLEY CARTER MACLEAY,REP,7
6/2/2020 12:00:00 AM,Primary Election,53,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD SEVEN,110,7,MILTON HARDY,REP,7
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,110,7,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,110,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,110,7,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,111,7,,CITYWIDE,2634
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,111,7,,DEM,2521
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,111,7,,REP,63
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,111,7,,LIB,13
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,111,7,,STG,37
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,111,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,111,7,,CITYWIDE,547
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,111,7,,DEM,537
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,111,7,,REP,4
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,111,7,,LIB,2
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,111,7,,STG,4
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,111,7,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,111,7,Write-in,DEM,1
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,111,7,JOSEPH R. BIDEN,DEM,459
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,111,7,TULSI GABBARD,DEM,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,111,7,BERNIE SANDERS,DEM,47
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,111,7,ELIZABETH WARREN,DEM,24
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,111,7,DONALD J. TRUMP,REP,4
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,111,7,Write-in,STG,3
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,111,7,ELEANOR HOLMES NORTON,DEM,507
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,111,7,Write-in,DEM,5
